val_accuracy,val_loss,epoch,step,train_loss,test_accuracy,test_loss
0.4285714328289032,1.2711944580078125,179,179,,,
0.4285714328289032,1.2710882425308228,180,180,,,
0.4285714328289032,1.270980715751648,181,181,,,
0.4285714328289032,1.2708723545074463,182,182,,,
0.4285714328289032,1.2707628011703491,183,183,,,
0.4285714328289032,1.270652174949646,184,184,,,
0.4285714328289032,1.2705401182174683,185,185,,,
0.4285714328289032,1.2704269886016846,186,186,,,
0.4285714328289032,1.2703114748001099,187,187,,,
0.4285714328289032,1.2701939344406128,188,188,,,
0.4285714328289032,1.2700737714767456,189,189,,,
0.4285714328289032,1.2699511051177979,190,190,,,
0.4285714328289032,1.2698255777359009,191,191,,,
0.4285714328289032,1.2696961164474487,192,192,,,
0.4285714328289032,1.2695598602294922,193,193,,,
0.4285714328289032,1.269416093826294,194,194,,,
0.4285714328289032,1.2692646980285645,195,195,,,
0.4285714328289032,1.2691255807876587,196,196,,,
0.4285714328289032,1.269005537033081,197,197,,,
0.4285714328289032,1.2688852548599243,198,198,,,
,,199,199,1.272011637687683,,
0.4285714328289032,1.2687578201293945,199,199,,,
0.4285714328289032,1.2686406373977661,200,200,,,
0.4285714328289032,1.2685260772705078,201,201,,,
0.4285714328289032,1.2683906555175781,202,202,,,
0.4285714328289032,1.2682374715805054,203,203,,,
0.4285714328289032,1.2680954933166504,204,204,,,
0.4285714328289032,1.2679592370986938,205,205,,,
0.4285714328289032,1.267820119857788,206,206,,,
0.4285714328289032,1.2676793336868286,207,207,,,
0.4285714328289032,1.2675373554229736,208,208,,,
0.4285714328289032,1.267393946647644,209,209,,,
0.4285714328289032,1.2672489881515503,210,210,,,
0.4285714328289032,1.267104983329773,211,211,,,
0.4285714328289032,1.266964316368103,212,212,,,
0.4285714328289032,1.2668241262435913,213,213,,,
0.4285714328289032,1.2666802406311035,214,214,,,
0.4285714328289032,1.266532301902771,215,215,,,
0.4285714328289032,1.2663813829421997,216,216,,,
0.4285714328289032,1.266230583190918,217,217,,,
0.4285714328289032,1.26608145236969,218,218,,,
0.4285714328289032,1.2659311294555664,219,219,,,
0.4285714328289032,1.2657794952392578,220,220,,,
0.4285714328289032,1.2656251192092896,221,221,,,
0.4285714328289032,1.2654690742492676,222,222,,,
0.4285714328289032,1.2653111219406128,223,223,,,
0.4285714328289032,1.2651513814926147,224,224,,,
0.4285714328289032,1.264992356300354,225,225,,,
0.4285714328289032,1.2648316621780396,226,226,,,
0.4285714328289032,1.2646688222885132,227,227,,,
0.4285714328289032,1.264505386352539,228,228,,,
0.4285714328289032,1.2643405199050903,229,229,,,
0.4285714328289032,1.2641737461090088,230,230,,,
0.4285714328289032,1.2640060186386108,231,231,,,
0.4285714328289032,1.2638366222381592,232,232,,,
0.4285714328289032,1.2636651992797852,233,233,,,
0.4285714328289032,1.2634917497634888,234,234,,,
0.4285714328289032,1.263317584991455,235,235,,,
0.4285714328289032,1.2631425857543945,236,236,,,
0.4285714328289032,1.2629655599594116,237,237,,,
0.4285714328289032,1.2627860307693481,238,238,,,
0.4285714328289032,1.262605905532837,239,239,,,
0.4285714328289032,1.2624245882034302,240,240,,,
0.4285714328289032,1.2622414827346802,241,241,,,
0.4285714328289032,1.262056827545166,242,242,,,
0.4285714328289032,1.2618707418441772,243,243,,,
0.4285714328289032,1.261683464050293,244,244,,,
0.4285714328289032,1.2614942789077759,245,245,,,
0.4285714328289032,1.2613035440444946,246,246,,,
0.4285714328289032,1.2611112594604492,247,247,,,
0.4285714328289032,1.26091730594635,248,248,,,
,,249,249,1.2645481824874878,,
0.4285714328289032,1.260721206665039,249,249,,,
0.4285714328289032,1.2605235576629639,250,250,,,
0.4285714328289032,1.260324478149414,251,251,,,
0.4285714328289032,1.2601237297058105,252,252,,,
0.4285714328289032,1.2599209547042847,253,253,,,
0.4285714328289032,1.259716510772705,254,254,,,
0.4285714328289032,1.259509801864624,255,255,,,
0.4285714328289032,1.2593015432357788,256,256,,,
0.4285714328289032,1.2590912580490112,257,257,,,
0.4285714328289032,1.25887930393219,258,258,,,
0.4285714328289032,1.2586654424667358,259,259,,,
0.4285714328289032,1.2584493160247803,260,260,,,
0.4285714328289032,1.258231282234192,261,261,,,
0.4285714328289032,1.2580113410949707,262,262,,,
0.4285714328289032,1.2577894926071167,263,263,,,
0.4285714328289032,1.2575657367706299,264,264,,,
0.4285714328289032,1.2573392391204834,265,265,,,
0.4285714328289032,1.2571114301681519,266,266,,,
0.4285714328289032,1.256881594657898,267,267,,,
0.4285714328289032,1.2566492557525635,268,268,,,
0.4285714328289032,1.256414532661438,269,269,,,
0.4285714328289032,1.2561774253845215,270,270,,,
0.4285714328289032,1.2559375762939453,271,271,,,
0.4285714328289032,1.2556954622268677,272,272,,,
0.4285714328289032,1.255450963973999,273,273,,,
0.4285714328289032,1.255204677581787,274,274,,,
0.4285714328289032,1.2549552917480469,275,275,,,
0.4285714328289032,1.2547029256820679,276,276,,,
0.4285714328289032,1.2544485330581665,277,277,,,
0.4285714328289032,1.2541916370391846,278,278,,,
0.4285714328289032,1.2539329528808594,279,279,,,
0.4285714328289032,1.2536723613739014,280,280,,,
0.4285714328289032,1.253409743309021,281,281,,,
0.4285714328289032,1.2531439065933228,282,282,,,
0.4285714328289032,1.2528727054595947,283,283,,,
0.4285714328289032,1.2525991201400757,284,284,,,
0.4285714328289032,1.2523237466812134,285,285,,,
0.4285714328289032,1.2520438432693481,286,286,,,
0.4285714328289032,1.2517566680908203,287,287,,,
0.4285714328289032,1.251479983329773,288,288,,,
0.4285714328289032,1.2512401342391968,289,289,,,
0.4285714328289032,1.2509597539901733,290,290,,,
0.4285714328289032,1.2506375312805176,291,291,,,
0.4285714328289032,1.2503093481063843,292,292,,,
0.4285714328289032,1.2500003576278687,293,293,,,
0.4285714328289032,1.24969482421875,294,294,,,
0.4285714328289032,1.2493921518325806,295,295,,,
0.4285714328289032,1.2490941286087036,296,296,,,
0.4285714328289032,1.2487763166427612,297,297,,,
0.4285714328289032,1.2484593391418457,298,298,,,
,,299,299,1.253196120262146,,
0.4285714328289032,1.2481474876403809,299,299,,,
0.4285714328289032,1.2478355169296265,300,300,,,
0.4285714328289032,1.247536540031433,301,301,,,
0.4285714328289032,1.2472131252288818,302,302,,,
0.4285714328289032,1.2468674182891846,303,303,,,
0.4285714328289032,1.2465300559997559,304,304,,,
0.4285714328289032,1.2462081909179688,305,305,,,
0.4285714328289032,1.2458481788635254,306,306,,,
0.4285714328289032,1.2455110549926758,307,307,,,
0.4285714328289032,1.2451664209365845,308,308,,,
0.4285714328289032,1.24481999874115,309,309,,,
0.4285714328289032,1.2444697618484497,310,310,,,
0.4285714328289032,1.2441134452819824,311,311,,,
0.4285714328289032,1.2437704801559448,312,312,,,
0.4285714328289032,1.243412971496582,313,313,,,
0.4285714328289032,1.2430223226547241,314,314,,,
0.4285714328289032,1.2426514625549316,315,315,,,
0.4285714328289032,1.242273211479187,316,316,,,
0.4285714328289032,1.2418888807296753,317,317,,,
0.4285714328289032,1.2415002584457397,318,318,,,
0.4285714328289032,1.2411065101623535,319,319,,,
0.4285714328289032,1.2407199144363403,320,320,,,
0.4285714328289032,1.2403467893600464,321,321,,,
0.4285714328289032,1.2399144172668457,322,322,,,
0.4285714328289032,1.2395178079605103,323,323,,,
0.4285714328289032,1.2391157150268555,324,324,,,
0.4285714328289032,1.2386976480484009,325,325,,,
0.4285714328289032,1.2382770776748657,326,326,,,
0.4285714328289032,1.237849473953247,327,327,,,
0.4285714328289032,1.2374132871627808,328,328,,,
0.4285714328289032,1.2369691133499146,329,329,,,
0.4285714328289032,1.2365156412124634,330,330,,,
0.4285714328289032,1.2360899448394775,331,331,,,
0.4285714328289032,1.2356435060501099,332,332,,,
0.4285714328289032,1.235156774520874,333,333,,,
0.4285714328289032,1.2347016334533691,334,334,,,
0.4285714328289032,1.2342369556427002,335,335,,,
0.4285714328289032,1.2337623834609985,336,336,,,
0.4285714328289032,1.233277440071106,337,337,,,
0.4285714328289032,1.2327810525894165,338,338,,,
0.4285714328289032,1.2323589324951172,339,339,,,
0.4285714328289032,1.231798529624939,340,340,,,
0.4285714328289032,1.231323003768921,341,341,,,
0.4285714328289032,1.2308173179626465,342,342,,,
0.4285714328289032,1.230307936668396,343,343,,,
0.4285714328289032,1.2297885417938232,344,344,,,
0.4285714328289032,1.229254126548767,345,345,,,
0.4285714328289032,1.228711485862732,346,346,,,
0.4285714328289032,1.2281625270843506,347,347,,,
0.4285714328289032,1.22760009765625,348,348,,,
,,349,349,1.2345536947250366,,
0.4285714328289032,1.2271573543548584,349,349,,,
0.4285714328289032,1.226502776145935,350,350,,,
0.4285714328289032,1.2259553670883179,351,351,,,
0.4285714328289032,1.2253912687301636,352,352,,,
0.4285714328289032,1.2248048782348633,353,353,,,
0.4285714328289032,1.2242141962051392,354,354,,,
0.4285714328289032,1.2236086130142212,355,355,,,
0.4285714328289032,1.2230303287506104,356,356,,,
0.4285714328289032,1.2224353551864624,357,357,,,
0.4285714328289032,1.221783995628357,358,358,,,
0.4285714328289032,1.2211706638336182,359,359,,,
0.4285714328289032,1.2205390930175781,360,360,,,
0.4285714328289032,1.21989107131958,361,361,,,
0.4285714328289032,1.2192888259887695,362,362,,,
0.4285714328289032,1.2186559438705444,363,363,,,
0.4285714328289032,1.2179830074310303,364,364,,,
0.4285714328289032,1.2173227071762085,365,365,,,
0.4285714328289032,1.2166379690170288,366,366,,,
0.4285714328289032,1.215942621231079,367,367,,,
0.4285714328289032,1.2152776718139648,368,368,,,
0.4285714328289032,1.2145652770996094,369,369,,,
0.4285714328289032,1.213860034942627,370,370,,,
0.4285714328289032,1.213187336921692,371,371,,,
0.4285714328289032,1.2124675512313843,372,372,,,
0.4285714328289032,1.2117587327957153,373,373,,,
0.4285714328289032,1.210999608039856,374,374,,,
0.4285714328289032,1.2102540731430054,375,375,,,
0.4285714328289032,1.2095160484313965,376,376,,,
0.4285714328289032,1.2087740898132324,377,377,,,
0.4285714328289032,1.2080142498016357,378,378,,,
0.4285714328289032,1.2072086334228516,379,379,,,
0.4285714328289032,1.2064094543457031,380,380,,,
0.4285714328289032,1.205619215965271,381,381,,,
0.4285714328289032,1.2048368453979492,382,382,,,
0.4285714328289032,1.2040067911148071,383,383,,,
0.4285714328289032,1.2032026052474976,384,384,,,
0.4285714328289032,1.202386736869812,385,385,,,
0.4285714328289032,1.2015321254730225,386,386,,,
0.4285714328289032,1.2006498575210571,387,387,,,
0.4285714328289032,1.1997714042663574,388,388,,,
0.4285714328289032,1.198893666267395,389,389,,,
0.4285714328289032,1.1980260610580444,390,390,,,
0.4285714328289032,1.1971355676651,391,391,,,
0.4285714328289032,1.1962416172027588,392,392,,,
0.4285714328289032,1.1953550577163696,393,393,,,
0.4285714328289032,1.1943894624710083,394,394,,,
0.4285714328289032,1.193428635597229,395,395,,,
0.4285714328289032,1.1924896240234375,396,396,,,
0.4285714328289032,1.1915510892868042,397,397,,,
0.4285714328289032,1.190577745437622,398,398,,,
,,399,399,1.2008072137832642,,
0.4285714328289032,1.189574956893921,399,399,,,
0.4285714328289032,1.1885960102081299,400,400,,,
0.4285714328289032,1.1876168251037598,401,401,,,
0.4285714328289032,1.1865742206573486,402,402,,,
0.4285714328289032,1.18551504611969,403,403,,,
0.4285714328289032,1.184483289718628,404,404,,,
0.4285714328289032,1.1834797859191895,405,405,,,
0.4285714328289032,1.1823898553848267,406,406,,,
0.4285714328289032,1.181269645690918,407,407,,,
0.4285714328289032,1.1801866292953491,408,408,,,
0.4285714328289032,1.179107427597046,409,409,,,
0.4285714328289032,1.178017497062683,410,410,,,
0.4285714328289032,1.176844596862793,411,411,,,
0.4285714328289032,1.1756978034973145,412,412,,,
0.4285714328289032,1.174553394317627,413,413,,,
0.4285714328289032,1.1734107732772827,414,414,,,
0.4285714328289032,1.1722030639648438,415,415,,,
0.4285714328289032,1.1709871292114258,416,416,,,
0.4285714328289032,1.1697866916656494,417,417,,,
0.4285714328289032,1.1685794591903687,418,418,,,
0.4285714328289032,1.1673264503479004,419,419,,,
0.4285714328289032,1.1660735607147217,420,420,,,
0.4285714328289032,1.1648187637329102,421,421,,,
0.4285714328289032,1.1635247468948364,422,422,,,
0.4285714328289032,1.162232756614685,423,423,,,
0.4285714328289032,1.1609034538269043,424,424,,,
0.4285714328289032,1.1596486568450928,425,425,,,
0.4285714328289032,1.1582534313201904,426,426,,,
0.4285714328289032,1.156899333000183,427,427,,,
0.4285714328289032,1.1555720567703247,428,428,,,
0.4285714328289032,1.1541646718978882,429,429,,,
0.4285714328289032,1.1527620553970337,430,430,,,
0.4285714328289032,1.151377558708191,431,431,,,
0.4285714328289032,1.1499789953231812,432,432,,,
0.4285714328289032,1.1484850645065308,433,433,,,
0.4285714328289032,1.1469873189926147,434,434,,,
0.4285714328289032,1.1455161571502686,435,435,,,
0.4285714328289032,1.144126534461975,436,436,,,
0.4285714328289032,1.1425062417984009,437,437,,,
0.4285714328289032,1.1409642696380615,438,438,,,
0.4285714328289032,1.139465570449829,439,439,,,
0.4285714328289032,1.1378834247589111,440,440,,,
0.4285714328289032,1.136249303817749,441,441,,,
0.4285714328289032,1.134680151939392,442,442,,,
0.4285714328289032,1.1330759525299072,443,443,,,
0.4285714328289032,1.131428599357605,444,444,,,
0.4285714328289032,1.1295865774154663,445,445,,,
0.4285714328289032,1.1278249025344849,446,446,,,
0.4285714328289032,1.1261358261108398,447,447,,,
0.4285714328289032,1.1243177652359009,448,448,,,
,,449,449,1.1374101638793945,,
0.4285714328289032,1.1223485469818115,449,449,,,
0.48571428656578064,1.120485782623291,450,450,,,
0.4285714328289032,1.1185815334320068,451,451,,,
0.4285714328289032,1.1167443990707397,452,452,,,
0.4285714328289032,1.1144970655441284,453,453,,,
0.48571428656578064,1.1119341850280762,454,454,,,
0.5,1.1094062328338623,455,455,,,
0.5,1.1066118478775024,456,456,,,
0.5,1.1033670902252197,457,457,,,
0.5142857432365417,1.0996755361557007,458,458,,,
0.5142857432365417,1.0953131914138794,459,459,,,
0.5142857432365417,1.090222716331482,460,460,,,
0.5142857432365417,1.0843019485473633,461,461,,,
0.5285714268684387,1.0775320529937744,462,462,,,
0.5571428537368774,1.0697882175445557,463,463,,,
0.5714285969734192,1.0610591173171997,464,464,,,
0.5857142806053162,1.0522081851959229,465,465,,,
0.6142857074737549,1.0431841611862183,466,466,,,
0.6428571343421936,1.0346474647521973,467,467,,,
0.6571428775787354,1.0273714065551758,468,468,,,
0.6571428775787354,1.019539475440979,469,469,,,
0.6571428775787354,1.0116671323776245,470,470,,,
0.6571428775787354,1.0056277513504028,471,471,,,
0.6571428775787354,0.9996201395988464,472,472,,,
0.6571428775787354,0.9945218563079834,473,473,,,
0.6571428775787354,0.9896811246871948,474,474,,,
0.6571428775787354,0.9862956404685974,475,475,,,
0.6571428775787354,0.9825224876403809,476,476,,,
0.6571428775787354,0.9783919453620911,477,477,,,
0.6571428775787354,0.9739470481872559,478,478,,,
0.6571428775787354,0.969347357749939,479,479,,,
0.6571428775787354,0.9659384489059448,480,480,,,
0.6571428775787354,0.9635109901428223,481,481,,,
0.6571428775787354,0.9608206748962402,482,482,,,
0.6571428775787354,0.9576539993286133,483,483,,,
0.6571428775787354,0.9540938138961792,484,484,,,
0.6571428775787354,0.9502518773078918,485,485,,,
0.6571428775787354,0.9462363123893738,486,486,,,
0.6571428775787354,0.9419785737991333,487,487,,,
0.6571428775787354,0.9374740719795227,488,488,,,
0.6571428775787354,0.9328734278678894,489,489,,,
0.6571428775787354,0.9288574457168579,490,490,,,
0.6571428775787354,0.9248784780502319,491,491,,,
0.6571428775787354,0.9212716221809387,492,492,,,
0.6571428775787354,0.9176347851753235,493,493,,,
0.6571428775787354,0.9139888882637024,494,494,,,
0.6571428775787354,0.9103516936302185,495,495,,,
0.6571428775787354,0.9066992998123169,496,496,,,
0.6571428775787354,0.9030027389526367,497,497,,,
0.6571428775787354,0.8993213176727295,498,498,,,
,,499,499,0.909391462802887,,
0.6571428775787354,0.8956762552261353,499,499,,,
0.6571428775787354,0.8920480012893677,500,500,,,
0.6571428775787354,0.8884310126304626,501,501,,,
0.6571428775787354,0.8847901821136475,502,502,,,
0.6571428775787354,0.8811591267585754,503,503,,,
0.6571428775787354,0.877547025680542,504,504,,,
0.6571428775787354,0.8739404678344727,505,505,,,
0.6571428775787354,0.8703275322914124,506,506,,,
0.6571428775787354,0.8667179942131042,507,507,,,
0.6571428775787354,0.8631486892700195,508,508,,,
0.6571428775787354,0.8596010208129883,509,509,,,
0.6571428775787354,0.8560372591018677,510,510,,,
0.6571428775787354,0.8524641394615173,511,511,,,
0.6571428775787354,0.84893399477005,512,512,,,
0.6571428775787354,0.8454229831695557,513,513,,,
0.6571428775787354,0.8419327735900879,514,514,,,
0.6571428775787354,0.8385978937149048,515,515,,,
0.6571428775787354,0.835193932056427,516,516,,,
0.6571428775787354,0.8317528367042542,517,517,,,
0.6571428775787354,0.828258752822876,518,518,,,
0.6571428775787354,0.8251789212226868,519,519,,,
0.6571428775787354,0.8219926953315735,520,520,,,
0.6571428775787354,0.8187584280967712,521,521,,,
0.6571428775787354,0.8155148029327393,522,522,,,
0.6571428775787354,0.8122506737709045,523,523,,,
0.6571428775787354,0.8089463114738464,524,524,,,
0.6571428775787354,0.8057407140731812,525,525,,,
0.6571428775787354,0.8026266098022461,526,526,,,
0.6571428775787354,0.7995167374610901,527,527,,,
0.6571428775787354,0.7964232563972473,528,528,,,
0.6571428775787354,0.7933948636054993,529,529,,,
0.6571428775787354,0.7904218435287476,530,530,,,
0.6571428775787354,0.7873846292495728,531,531,,,
0.6571428775787354,0.7843408584594727,532,532,,,
0.6571428775787354,0.7814002633094788,533,533,,,
0.6571428775787354,0.7784650921821594,534,534,,,
0.6571428775787354,0.7755588293075562,535,535,,,
0.6571428775787354,0.7727401852607727,536,536,,,
0.6571428775787354,0.769902765750885,537,537,,,
0.6571428775787354,0.7670415639877319,538,538,,,
0.6571428775787354,0.7642908692359924,539,539,,,
0.6571428775787354,0.7615507245063782,540,540,,,
0.6571428775787354,0.7588062882423401,541,541,,,
0.6571428775787354,0.7560986280441284,542,542,,,
0.6571428775787354,0.7534971833229065,543,543,,,
0.6571428775787354,0.7508628368377686,544,544,,,
0.6571428775787354,0.7481913566589355,545,545,,,
0.6714285612106323,0.7455976605415344,546,546,,,
0.6714285612106323,0.7430358529090881,547,547,,,
0.6714285612106323,0.7405269145965576,548,548,,,
,,549,549,0.7486110329627991,,
0.6714285612106323,0.7380101680755615,549,549,,,
0.6714285612106323,0.7355092763900757,550,550,,,
0.6714285612106323,0.7330330610275269,551,551,,,
0.6714285612106323,0.7305953502655029,552,552,,,
0.6714285612106323,0.7282130122184753,553,553,,,
0.6714285612106323,0.7257992625236511,554,554,,,
